0.2651486,0.2651486,0.21091134
0.995219361,0.995219361,2.971384731
0.410672861,0.410672861,0.505956597
0.45257725,0.45257725,0.614478503
0.894026464,0.894026464,2.397849957
0.130995079,0.130995079,0.051479132
0.046231139,0.046231139,0.006411955
0.071577747,0.071577747,0.015370122
0.347334059,0.347334059,0.361922846
0.852077419,0.852077419,2.178107785
0.554971129,0.554971129,0.923978861
0.33771181,0.33771181,0.3421478
0.331977259,0.331977259,0.330626701
0.834371542,0.834371542,2.088527613
0.73999795,0.73999795,1.642790899
0.666219435,0.666219435,1.331545007
0.294074533,0.294074533,0.259439493
0.7311408,0.7311408,1.60370061
0.306197178,0.306197178,0.281270135
0.411461418,0.411461418,0.507901495
0.572399186,0.572399186,0.982922486
0.998324659,0.998324659,2.989956377
0.955275617,0.955275617,2.737654514
0.28292934,0.28292934,0.240147034
0.84616154,0.84616154,2.147968054
0.144028052,0.144028052,0.062232239
0.163237098,0.163237098,0.079939051
0.960653992,0.960653992,2.768568276
0.065459852,0.065459852,0.012854977
0.526267284,0.526267284,0.830871763
0.343169741,0.343169741,0.353296412
0.139572509,0.139572509,0.058441456
0.670856586,0.670856586,1.350145676
0.047206119,0.047206119,0.006685253
0.894442039,0.894442039,2.400079685
0.11555604,0.11555604,0.040059595
0.666740946,0.666740946,1.333630469
0.041652491,0.041652491,0.00520479
0.27094427,0.27094427,0.220232392
0.316171779,0.316171779,0.299893781
0.834618259,0.834618259,2.089762914
0.387654631,0.387654631,0.450828339
0.321957307,0.321957307,0.310969522
0.032291074,0.032291074,0.00312814
0.29499569,0.29499569,0.261067371
0.960513447,0.960513447,2.767758243
0.453994467,0.453994467,0.618332929
0.083739169,0.083739169,0.021036745
0.947176782,0.947176782,2.691431567
0.417308613,0.417308613,0.522439436
0.163618602,0.163618602,0.080313141
0.465153101,0.465153101,0.649102222
0.552019532,0.552019532,0.91417669
0.136349005,0.136349005,0.055773153
0.074157692,0.074157692,0.01649809
0.519242701,0.519242701,0.808838948
0.708629596,0.708629596,1.506467711
0.148887386,0.148887386,0.066502361
0.806139987,0.806139987,1.949585035
0.138596558,0.138596558,0.057627018
0.627302295,0.627302295,1.180524508
0.720863174,0.720863174,1.558931147
0.605663527,0.605663527,1.100484923
0.115739165,0.115739165,0.040186663
0.004280646,0.004280646,5.50E-05
0.190346331,0.190346331,0.108695178
0.292185153,0.292185153,0.25611649
0.74788492,0.74788492,1.677995559
0.146492755,0.146492755,0.064380382
0.067462897,0.067462897,0.013653728
0.820966572,0.820966572,2.021958336
0.511085135,0.511085135,0.783624045
0.82721162,0.82721162,2.052837192
0.754534896,0.754534896,1.707968728
0.058271098,0.058271098,0.010186563
0.521062254,0.521062254,0.814517618
0.895602769,0.895602769,2.40631296
0.824347858,0.824347858,2.038648173
0.272499037,0.272499037,0.222767176
0.883171771,0.883171771,2.339977131
0.28250137,0.28250137,0.239421072
0.638485235,0.638485235,1.222990185
0.658684951,0.658684951,1.301597596
0.682968452,0.682968452,1.399337719
0.522575443,0.522575443,0.819255281
0.468027878,0.468027878,0.657150283
0.8845234,0.8845234,2.347144936
0.511255364,0.511255364,0.784146142
0.001593602,0.001593602,7.62E-06
0.980280149,0.980280149,2.88284751
0.618628152,0.618628152,1.148102372
0.843284544,0.843284544,2.133386467
0.08333554,0.08333554,0.020834437
0.101164129,0.101164129,0.030702543
0.033261599,0.033261599,0.003319002
0.008011774,0.008011774,0.000192566
0.50517231,0.50517231,0.765597189
0.194461668,0.194461668,0.113446021
0.772676024,0.772676024,1.791084716
0.039107595,0.039107595,0.004588212
